54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,54,61,54,53,43,0,49,28,54,0,41
54,61,54,53,43,0,49,49,28,54,0,41
54,61,54,53,43,0,49,49,28,54,0,41
54,61,54,53,43,0,49,49,28,54,0,41
54,61,54,53,43,0,49,49,28,54,0,41
